Task,Mode,Participant,Run time,Created at,Robot count
maze_positioning,default,LZm1VvRW10s18WBEqDB8vw,140.303,2013-09-11 15:32:05 UTC,137,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,4.2,_fId6O-wEV2V2YiMUg2YOw,194.141,2013-09-11 15:32:41 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,TbjPgwgD14NZjl_sTlMOkA,78.01,2013-09-11 15:32:42 UTC,148,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,LZm1VvRW10s18WBEqDB8vw,69.383,2013-09-11 15:33:33 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,47.052,2013-09-11 15:33:46 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,rBeC1U8xcR_Vb26SxcbeZQ,80.774,2013-09-11 15:38:31 UTC,192,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,9.4,TbjPgwgD14NZjl_sTlMOkA,186.07,2013-09-11 15:39:13 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,rBeC1U8xcR_Vb26SxcbeZQ,131.656,2013-09-11 15:40:53 UTC,442,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,rBeC1U8xcR_Vb26SxcbeZQ,13.854,2013-09-11 15:41:44 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,convex-hull,TbjPgwgD14NZjl_sTlMOkA,116.791,2013-09-11 15:43:39 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,54.222,2013-09-11 15:45:18 UTC,235,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,global,TbjPgwgD14NZjl_sTlMOkA,131.913,2013-09-11 15:46:09 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,TbjPgwgD14NZjl_sTlMOkA,84.204,2013-09-11 15:47:43 UTC,256,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
varying_visualization,full-state,_fId6O-wEV2V2YiMUg2YOw,116.545,2013-09-11 15:48:58 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,196.026,2013-09-11 15:49:04 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,5.697,2013-09-11 15:49:19 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,65.042,2013-09-11 15:50:24 UTC,46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,46.086,2013-09-11 15:51:35 UTC,226,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
pyramid_building,3.9,TbjPgwgD14NZjl_sTlMOkA,137.753,2013-09-11 15:51:44 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,21sQx7-DYfIqI2aTK6DaQA,61.359,2013-09-11 15:52:36 UTC,211,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,TbjPgwgD14NZjl_sTlMOkA,162.877,2013-09-11 15:54:37 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,202.303,2013-09-11 15:55:10 UTC,403,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,Du3SMFmsiopy2x5QWkWHPw,39.546,2013-09-11 15:56:04 UTC,105,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,repulsive,TbjPgwgD14NZjl_sTlMOkA,141.627,2013-09-11 15:57:08 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,21sQx7-DYfIqI2aTK6DaQA,164.159,2013-09-11 15:56:55 UTC,5,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,_fId6O-wEV2V2YiMUg2YOw,116.756,2013-09-11 15:57:22 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,pN6gb8CodqxQlFt_shu9fA,132.91,2013-09-11 15:57:30 UTC,64,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,0iDEGFifFoLZz-BDPOIULA,135.866,2013-09-11 15:58:22 UTC,101,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,TbjPgwgD14NZjl_sTlMOkA,65.973,2013-09-11 15:58:27 UTC,230,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,5.738,2013-09-11 15:58:40 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,0iDEGFifFoLZz-BDPOIULA,20.103,2013-09-11 15:59:54 UTC,3,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,MIxFnCCnA4556MsflbgSKg,157.182,2013-09-11 16:00:12 UTC,185,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,15.198,2013-09-11 16:00:53 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
pyramid_building,7.3,21sQx7-DYfIqI2aTK6DaQA,224.57,2013-09-11 16:01:10 UTC,8,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,8.967,2013-09-11 16:01:20 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,6.234,2013-09-11 16:01:40 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,1.103,2013-09-11 16:01:58 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,21.958,2013-09-11 16:02:37 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,4.117,2013-09-11 16:02:55 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
varying_control,attractive,0iDEGFifFoLZz-BDPOIULA,120.945,2013-09-11 16:03:51 UTC,16,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_visualization,mean & variance,21sQx7-DYfIqI2aTK6DaQA,152.607,2013-09-11 16:04:39 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,D6QXtmwUhjhWzmgSCVr3DA,87.65,2013-09-11 16:05:52 UTC,206,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1626.1 Safari/537.36"
maze_positioning,default,0iDEGFifFoLZz-BDPOIULA,116.983,2013-09-11 16:06:08 UTC,79,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,117.012,2013-09-11 16:06:24 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,D6QXtmwUhjhWzmgSCVr3DA,7.625,2013-09-11 16:06:27 UTC,3,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1626.1 Safari/537.36"
robot_positioning,default,0iDEGFifFoLZz-BDPOIULA,16.117,2013-09-11 16:06:41 UTC,4,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
varying_control,attractive,21sQx7-DYfIqI2aTK6DaQA,113.572,2013-09-11 16:07:18 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,67.67,2013-09-11 16:10:07 UTC,9,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,a-y27PMDn1v9bio7BmRRIg,77.306,2013-09-11 16:12:47 UTC,95,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,20.909,2013-09-11 16:13:22 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,4.565,2013-09-11 16:13:34 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,a-y27PMDn1v9bio7BmRRIg,3.695,2013-09-11 16:13:43 UTC,1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,6.6,21sQx7-DYfIqI2aTK6DaQA,250.881,2013-09-11 16:13:57 UTC,8,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,1.102,2013-09-11 16:14:35 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,a-y27PMDn1v9bio7BmRRIg,11.961,2013-09-11 16:14:37 UTC,4,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,7.468,2013-09-11 16:15:29 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,15.124,2013-09-11 16:15:54 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,2.915,2013-09-11 16:16:03 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,89.254,2013-09-11 16:16:05 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,1.143,2013-09-11 16:16:11 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,2.171,2013-09-11 16:17:11 UTC,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,63.431,2013-09-11 16:17:27 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,a-y27PMDn1v9bio7BmRRIg,94.46,2013-09-11 16:17:55 UTC,10,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,23.182,2013-09-11 16:17:58 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,18.557,2013-09-11 16:18:56 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,15.183,2013-09-11 16:19:21 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
pyramid_building,6.5,a-y27PMDn1v9bio7BmRRIg,201.591,2013-09-11 16:21:36 UTC,8,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,11.133,2013-09-11 16:22:01 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,3.385,2013-09-11 16:25:54 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,6.229,2013-09-11 16:26:33 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,5.282,2013-09-11 16:26:44 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,71.096,2013-09-11 16:28:03 UTC,9,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,dpV53kOke9LM8ofGRc4stA,13.397,2013-09-11 16:28:14 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,2.341,2013-09-11 16:28:18 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
varying_control,attractive,a-y27PMDn1v9bio7BmRRIg,66.81,2013-09-11 16:29:20 UTC,16,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,KHEWh4hDvrTHBpfSHaXqbA,272.19,2013-09-11 16:30:20 UTC,108,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,a-y27PMDn1v9bio7BmRRIg,93.77,2013-09-11 16:31:09 UTC,69,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,14.391,2013-09-11 16:31:13 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,1.502,2013-09-11 16:31:25 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,17.06,2013-09-11 16:33:00 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
maze_positioning,default,iF5Z1KWXIVdMdb6ZL2QGUQ,208.155,2013-09-11 16:36:13 UTC,319,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,iF5Z1KWXIVdMdb6ZL2QGUQ,113.802,2013-09-11 16:39:03 UTC,10,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,kfUEKI4MXjaCvJDittDzEA,55.939,2013-09-11 16:40:47 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,6mfhJJVhk4q94GEjKU6Tew,98.485,2013-09-11 17:02:09 UTC,55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,tVupaSKtmC8oMowfFkoNIA,201.776,2013-09-11 17:02:52 UTC,314,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; BRI/2; .NET4.0C)
robot_positioning,default,P4e9CZSHThW9AWbIlvB9PA,90.031,2013-09-11 17:10:02 UTC,5,Mozilla/5.0 (Windows NT 6.1; rv:20.0) Gecko/20100101 Firefox/20.0
maze_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,95.604,2013-09-11 17:12:11 UTC,51,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,8.179,2013-09-11 17:13:07 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,12.166,2013-09-11 17:14:14 UTC,2,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,2Ht0uiPg6sgJopavS-Vjdg,5.811,2013-09-11 17:16:07 UTC,2,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0E; .NET4.0C)
varying_visualization,convex-hull,21sQx7-DYfIqI2aTK6DaQA,181.419,2013-09-11 16:18:06 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,62.562,2013-09-11 16:19:11 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,18.768,2013-09-11 16:19:47 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,1.157,2013-09-11 16:19:55 UTC,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,orATR9hYFEc_gvqp3qR2SQ,29.133,2013-09-11 16:19:56 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,14.244,2013-09-11 16:21:40 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,106.726,2013-09-11 16:23:58 UTC,9,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,14.464,2013-09-11 16:25:24 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,13.801,2013-09-11 16:25:45 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,3.853,2013-09-11 16:26:02 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,12.352,2013-09-11 16:26:20 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
varying_visualization,mean & variance,a-y27PMDn1v9bio7BmRRIg,145.01,2013-09-11 16:26:58 UTC,100,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,dpV53kOke9LM8ofGRc4stA,129.9,2013-09-11 16:27:31 UTC,383,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,TbjPgwgD14NZjl_sTlMOkA,63.989,2013-09-11 16:32:36 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0
pyramid_building,8.4,dpV53kOke9LM8ofGRc4stA,304.771,2013-09-11 16:33:33 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,dpV53kOke9LM8ofGRc4stA,6.707,2013-09-11 16:35:03 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Ls7JT2mP2ZTEzhFoQN1sgg,160.104,2013-09-11 16:42:30 UTC,290,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,Ls7JT2mP2ZTEzhFoQN1sgg,98.681,2013-09-11 16:46:02 UTC,7,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,5ChmFrlwnvd5sB6ajKREIg,397.122,2013-09-11 16:51:05 UTC,387,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,P4e9CZSHThW9AWbIlvB9PA,334.309,2013-09-11 17:04:19 UTC,489,Mozilla/5.0 (Windows NT 6.1; rv:20.0) Gecko/20100101 Firefox/20.0
maze_positioning,default,tWVQLZ1ykEwD9YOQ5QzTRw,96.991,2013-09-11 17:05:26 UTC,303,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,P4e9CZSHThW9AWbIlvB9PA,165.399,2013-09-11 17:07:46 UTC,6,Mozilla/5.0 (Windows NT 6.1; rv:20.0) Gecko/20100101 Firefox/20.0
maze_positioning,default,tWVQLZ1ykEwD9YOQ5QzTRw,105.115,2013-09-11 17:08:21 UTC,106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,RXIHCfHOR2G7mWuxRw7D5Q,245.939,2013-09-11 17:08:34 UTC,21,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
robot_positioning,default,2Ht0uiPg6sgJopavS-Vjdg,1.312,2013-09-11 17:16:40 UTC,1,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0E; .NET4.0C)
robot_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,35.582,2013-09-11 17:17:02 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
maze_positioning,default,7KcMdHBt5vgREm9RfLA8mQ,148.475,2013-09-11 17:17:28 UTC,191,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36"
robot_positioning,default,P4e9CZSHThW9AWbIlvB9PA,6.589,2013-09-11 17:17:31 UTC,1,Mozilla/5.0 (Windows NT 6.1; rv:20.0) Gecko/20100101 Firefox/20.0
robot_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,8.328,2013-09-11 17:17:34 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,9tDbB1vIvAzF8dTd7lliRQ,5.815,2013-09-11 17:19:16 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20100101 Firefox/22.0
robot_positioning,default,hKdINmCB5eLL1GKWzI-kcg,115.607,2013-09-11 17:19:32 UTC,5,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
